Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,1209.97998046875,1212.800048828125,1189.1600341796875,1198.800048828125,2708700000,0.0,0.0
2015-01-05 00:00:00-05:00,1192.3599853515625,1194.219970703125,1177.4599609375,1181.3499755859375,3799120000,0.0,0.0
2015-01-06 00:00:00-05:00,1183.469970703125,1183.9100341796875,1153.4000244140625,1161.31005859375,4460110000,0.0,0.0
2015-01-07 00:00:00-05:00,1169.300048828125,1175.97998046875,1164.949951171875,1175.969970703125,3805480000,0.0,0.0
2015-01-08 00:00:00-05:00,1184.1700439453125,1196.1300048828125,1184.0799560546875,1196.1300048828125,3934010000,0.0,0.0
2015-01-09 00:00:00-05:00,1196.010009765625,1196.06005859375,1183.0899658203125,1185.6800537109375,3364140000,0.0,0.0
2015-01-12 00:00:00-05:00,1186.93994140625,1187.6300048828125,1173.219970703125,1180.0899658203125,3456460000,0.0,0.0
2015-01-13 00:00:00-05:00,1187.52001953125,1200.52001953125,1168.4100341796875,1180.6400146484375,4107300000,0.0,0.0
2015-01-14 00:00:00-05:00,1169.75,1177.97998046875,1165.06005859375,1177.06005859375,4378680000,0.0,0.0
2015-01-15 00:00:00-05:00,1179.719970703125,1180.8699951171875,1154.6400146484375,1154.7099609375,4276720000,0.0,0.0
2015-01-16 00:00:00-05:00,1151.3399658203125,1177.18994140625,1151.300048828125,1176.6500244140625,4056410000,0.0,0.0
2015-01-20 00:00:00-05:00,1179.0799560546875,1179.1400146484375,1161.3299560546875,1170.25,3944340000,0.0,0.0
2015-01-21 00:00:00-05:00,1167.52001953125,1174.949951171875,1162.31005859375,1166.25,3730070000,0.0,0.0
2015-01-22 00:00:00-05:00,1172.5,1190.3699951171875,1161.300048828125,1190.3699951171875,4176050000,0.0,0.0
2015-01-23 00:00:00-05:00,1190.260009765625,1194.1500244140625,1185.5,1188.9300537109375,3573560000,0.0,0.0
2015-01-26 00:00:00-05:00,1188.9300537109375,1200.739990234375,1181.77001953125,1200.739990234375,3465760000,0.0,0.0
2015-01-27 00:00:00-05:00,1190.3399658203125,1199.77001953125,1186.1600341796875,1194.6600341796875,3329810000,0.0,0.0
2015-01-28 00:00:00-05:00,1200.6800537109375,1201.239990234375,1172.72998046875,1175.1199951171875,4067530000,0.0,0.0
2015-01-29 00:00:00-05:00,1177.1500244140625,1190.18994140625,1170.1400146484375,1190.1800537109375,4127140000,0.0,0.0
2015-01-30 00:00:00-05:00,1183.3399658203125,1186.0400390625,1164.9000244140625,1165.3900146484375,4538650000,0.0,0.0
2015-02-02 00:00:00-05:00,1168.5799560546875,1175.56005859375,1153.7900390625,1175.510009765625,4008330000,0.0,0.0
2015-02-03 00:00:00-05:00,1180.0799560546875,1197.3900146484375,1180.06005859375,1196.989990234375,4615900000,0.0,0.0
2015-02-04 00:00:00-05:00,1191.56005859375,1198.949951171875,1189.3399658203125,1191.43994140625,4141920000,0.0,0.0
2015-02-05 00:00:00-05:00,1195.5,1209.9000244140625,1195.4100341796875,1208.7099609375,3821990000,0.0,0.0
2015-02-06 00:00:00-05:00,1209.739990234375,1214.7099609375,1202.1600341796875,1205.4599609375,4232970000,0.0,0.0
2015-02-09 00:00:00-05:00,1202.260009765625,1208.280029296875,1195.3800048828125,1195.8299560546875,3549540000,0.0,0.0
2015-02-10 00:00:00-05:00,1202.6099853515625,1205.1199951171875,1190.27001953125,1203.1800537109375,3669850000,0.0,0.0
2015-02-11 00:00:00-05:00,1201.25,1204.43994140625,1195.280029296875,1201.550048828125,3596860000,0.0,0.0
2015-02-12 00:00:00-05:00,1207.5999755859375,1216.27001953125,1206.75,1216.27001953125,3788350000,0.0,0.0
2015-02-13 00:00:00-05:00,1218.050048828125,1223.739990234375,1214.9300537109375,1223.1300048828125,3527450000,0.0,0.0
2015-02-17 00:00:00-05:00,1223.0999755859375,1227.1800537109375,1221.0400390625,1225.010009765625,3361750000,0.0,0.0
2015-02-18 00:00:00-05:00,1222.56005859375,1227.97998046875,1219.8399658203125,1227.949951171875,3370020000,0.0,0.0
2015-02-19 00:00:00-05:00,1225.0899658203125,1230.5,1222.8499755859375,1227.9100341796875,3247100000,0.0,0.0
2015-02-20 00:00:00-05:00,1228.1199951171875,1231.9200439453125,1218.2900390625,1231.7900390625,3281600000,0.0,0.0
2015-02-23 00:00:00-05:00,1230.219970703125,1231.8399658203125,1222.6400146484375,1231.8299560546875,3093680000,0.0,0.0
2015-02-24 00:00:00-05:00,1232.239990234375,1236.199951171875,1230.0699462890625,1233.97998046875,3199840000,0.0,0.0
2015-02-25 00:00:00-05:00,1233.239990234375,1236.8800048828125,1230.949951171875,1235.0999755859375,3312340000,0.0,0.0
2015-02-26 00:00:00-05:00,1234.6700439453125,1239.219970703125,1231.699951171875,1239.1099853515625,3408690000,0.0,0.0
2015-02-27 00:00:00-05:00,1238.1400146484375,1239.6700439453125,1233.260009765625,1233.3699951171875,3547380000,0.0,0.0
2015-03-02 00:00:00-05:00,1233.3900146484375,1243.3299560546875,1232.6700439453125,1242.6199951171875,3409490000,0.0,0.0
2015-03-03 00:00:00-05:00,1238.7900390625,1238.93994140625,1230.739990234375,1234.760009765625,3262300000,0.0,0.0
2015-03-04 00:00:00-05:00,1232.1500244140625,1232.6199951171875,1224.6300048828125,1230.72998046875,3421110000,0.0,0.0
2015-03-05 00:00:00-05:00,1232.8900146484375,1236.050048828125,1228.8499755859375,1234.31005859375,3103030000,0.0,0.0
2015-03-06 00:00:00-05:00,1227.8800048828125,1231.0899658203125,1216.219970703125,1217.52001953125,3853570000,0.0,0.0
2015-03-09 00:00:00-04:00,1220.47998046875,1225.8299560546875,1218.760009765625,1223.5899658203125,3349090000,0.0,0.0
2015-03-10 00:00:00-04:00,1213.9300537109375,1213.93994140625,1206.3199462890625,1208.469970703125,3668900000,0.0,0.0
2015-03-11 00:00:00-04:00,1209.989990234375,1216.5,1206.1099853515625,1215.780029296875,3406570000,0.0,0.0
2015-03-12 00:00:00-04:00,1221.4599609375,1236.6800537109375,1221.260009765625,1236.6400146484375,3405860000,0.0,0.0
2015-03-13 00:00:00-04:00,1235.5899658203125,1236.780029296875,1220.010009765625,1232.1400146484375,3498560000,0.0,0.0
2015-03-16 00:00:00-04:00,1237.0799560546875,1241.1099853515625,1235.699951171875,1239.780029296875,3295600000,0.0,0.0
2015-03-17 00:00:00-04:00,1235.9000244140625,1243.3299560546875,1234.6600341796875,1242.22998046875,3221840000,0.0,0.0
2015-03-18 00:00:00-04:00,1239.8399658203125,1255.6800537109375,1235.489990234375,1252.1400146484375,4128210000,0.0,0.0
2015-03-19 00:00:00-04:00,1249.260009765625,1254.8900146484375,1248.47998046875,1254.8599853515625,3305220000,0.0,0.0
2015-03-20 00:00:00-04:00,1259.7099609375,1267.219970703125,1259.7099609375,1266.3699951171875,5554120000,0.0,0.0
2015-03-23 00:00:00-04:00,1264.1700439453125,1268.1600341796875,1262.949951171875,1264.7099609375,3267960000,0.0,0.0
2015-03-24 00:00:00-04:00,1264.06005859375,1268.0799560546875,1262.4100341796875,1263.4599609375,3189820000,0.0,0.0
2015-03-25 00:00:00-04:00,1265.5799560546875,1265.8499755859375,1233.550048828125,1233.8499755859375,3521140000,0.0,0.0
2015-03-26 00:00:00-04:00,1228.800048828125,1237.3599853515625,1225.469970703125,1231.989990234375,3510670000,0.0,0.0
2015-03-27 00:00:00-04:00,1231.6700439453125,1240.760009765625,1229.3800048828125,1240.4100341796875,3008550000,0.0,0.0
2015-03-30 00:00:00-04:00,1246.68994140625,1258.239990234375,1246.68994140625,1257.800048828125,2917690000,0.0,0.0
2015-03-31 00:00:00-04:00,1252.6400146484375,1255.300048828125,1248.9100341796875,1252.77001953125,3376550000,0.0,0.0
2015-04-01 00:00:00-04:00,1250.989990234375,1251.8900146484375,1239.5999755859375,1251.7099609375,3543270000,0.0,0.0
2015-04-02 00:00:00-04:00,1252.1800537109375,1259.969970703125,1251.8299560546875,1255.6600341796875,3095960000,0.0,0.0
2015-04-06 00:00:00-04:00,1250.239990234375,1262.760009765625,1249.3499755859375,1260.5400390625,3302970000,0.0,0.0
2015-04-07 00:00:00-04:00,1260.300048828125,1263.22998046875,1253.2900390625,1253.3599853515625,3065510000,0.0,0.0
2015-04-08 00:00:00-04:00,1254.3900146484375,1264.1300048828125,1254.3599853515625,1262.7099609375,3265330000,0.0,0.0
2015-04-09 00:00:00-04:00,1262.5400390625,1265.780029296875,1248.1700439453125,1259.1099853515625,3172360000,0.0,0.0
2015-04-10 00:00:00-04:00,1263.72998046875,1266.0,1262.3199462890625,1264.77001953125,536200000,0.0,0.0
2015-04-13 00:00:00-04:00,1265.489990234375,1271.739990234375,1265.050048828125,1265.5899658203125,2908420000,0.0,0.0
2015-04-14 00:00:00-04:00,1266.6800537109375,1267.969970703125,1258.530029296875,1265.3499755859375,3301270000,0.0,0.0
2015-04-15 00:00:00-04:00,1269.6500244140625,1278.6300048828125,1268.8199462890625,1275.3499755859375,4013760000,0.0,0.0
2015-04-16 00:00:00-04:00,1273.47998046875,1275.280029296875,1271.1099853515625,1272.9000244140625,3434120000,0.0,0.0
2015-04-17 00:00:00-04:00,1264.219970703125,1264.219970703125,1248.22998046875,1251.8599853515625,3627600000,0.0,0.0
2015-04-20 00:00:00-04:00,1257.6099853515625,1266.97998046875,1255.75,1264.9200439453125,3000160000,0.0,0.0
2015-04-21 00:00:00-04:00,1269.3199462890625,1270.0799560546875,1263.5899658203125,1264.1500244140625,3243410000,0.0,0.0
2015-04-22 00:00:00-04:00,1265.010009765625,1266.56005859375,1255.0400390625,1265.47998046875,3348480000,0.0,0.0
2015-04-23 00:00:00-04:00,1263.6600341796875,1273.25,1262.4100341796875,1271.5400390625,3636670000,0.0,0.0
2015-04-24 00:00:00-04:00,1272.800048828125,1273.0799560546875,1266.219970703125,1267.5400390625,3375780000,0.0,0.0
2015-04-27 00:00:00-04:00,1269.8699951171875,1275.8399658203125,1250.449951171875,1252.699951171875,3438750000,0.0,0.0
2015-04-28 00:00:00-04:00,1252.8900146484375,1260.68994140625,1242.5699462890625,1259.3599853515625,3546270000,0.0,0.0
2015-04-29 00:00:00-04:00,1254.5,1255.81005859375,1245.469970703125,1246.949951171875,4074970000,0.0,0.0
2015-04-30 00:00:00-04:00,1241.4000244140625,1242.77001953125,1216.0999755859375,1220.1300048828125,4509680000,0.0,0.0
2015-05-01 00:00:00-04:00,1223.050048828125,1229.469970703125,1218.5899658203125,1228.1099853515625,3379390000,0.0,0.0
2015-05-04 00:00:00-04:00,1230.300048828125,1240.6300048828125,1230.0999755859375,1233.219970703125,3091580000,0.0,0.0
2015-05-05 00:00:00-04:00,1231.77001953125,1234.0400390625,1211.780029296875,1215.4200439453125,3793950000,0.0,0.0
2015-05-06 00:00:00-04:00,1221.530029296875,1222.9000244140625,1211.1300048828125,1219.3599853515625,3792210000,0.0,0.0
2015-05-07 00:00:00-04:00,1218.949951171875,1228.8199462890625,1215.4300537109375,1225.5400390625,3676640000,0.0,0.0
2015-05-08 00:00:00-04:00,1234.8199462890625,1239.3800048828125,1232.5899658203125,1234.9300537109375,3399440000,0.0,0.0
2015-05-11 00:00:00-04:00,1234.5899658203125,1243.56005859375,1234.510009765625,1235.8299560546875,2992670000,0.0,0.0
2015-05-12 00:00:00-04:00,1230.5699462890625,1236.1400146484375,1218.3699951171875,1233.1300048828125,3139520000,0.0,0.0
2015-05-13 00:00:00-04:00,1235.739990234375,1237.8800048828125,1228.489990234375,1232.280029296875,3374260000,0.0,0.0
2015-05-14 00:00:00-04:00,1236.81005859375,1245.1199951171875,1232.530029296875,1245.1099853515625,3225740000,0.0,0.0
2015-05-15 00:00:00-04:00,1245.4200439453125,1245.9000244140625,1238.989990234375,1243.949951171875,3092080000,0.0,0.0
2015-05-18 00:00:00-04:00,1242.0799560546875,1258.0,1240.8399658203125,1257.52001953125,2888190000,0.0,0.0
2015-05-19 00:00:00-04:00,1257.8599853515625,1258.5799560546875,1251.8199462890625,1255.6600341796875,3296030000,0.0,0.0
2015-05-20 00:00:00-04:00,1257.3299560546875,1260.8299560546875,1252.3599853515625,1257.739990234375,3025880000,0.0,0.0
2015-05-21 00:00:00-04:00,1257.5,1261.02001953125,1252.989990234375,1256.739990234375,3070460000,0.0,0.0
2015-05-22 00:00:00-04:00,1255.489990234375,1258.72998046875,1248.3699951171875,1252.219970703125,2571860000,0.0,0.0
2015-05-26 00:00:00-04:00,1248.1099853515625,1248.1099853515625,1233.719970703125,1238.760009765625,3342130000,0.0,0.0
2015-05-27 00:00:00-04:00,1241.010009765625,1255.050048828125,1237.6099853515625,1254.3599853515625,3127960000,0.0,0.0
