Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,1227.0999755859375,1231.93994140625,1215.800048828125,1223.300048828125,0,0.0,0.0
2015-01-05 00:00:00-05:00,1219.31005859375,1219.31005859375,1199.43994140625,1201.56005859375,0,0.0,0.0
2015-01-06 00:00:00-05:00,1203.3800048828125,1206.22998046875,1183.72998046875,1190.050048828125,0,0.0,0.0
2015-01-07 00:00:00-05:00,1194.6099853515625,1205.3199462890625,1194.6099853515625,1204.0,0,0.0,0.0
2015-01-08 00:00:00-05:00,1208.72998046875,1226.1400146484375,1208.72998046875,1225.260009765625,0,0.0,0.0
2015-01-09 00:00:00-05:00,1226.3299560546875,1226.3399658203125,1211.3299560546875,1215.0699462890625,0,0.0,0.0
2015-01-12 00:00:00-05:00,1216.6500244140625,1217.4300537109375,1202.0699462890625,1205.9300537109375,0,0.0,0.0
2015-01-13 00:00:00-05:00,1211.02001953125,1223.27001953125,1194.4000244140625,1203.52001953125,0,0.0,0.0
2015-01-14 00:00:00-05:00,1197.3699951171875,1197.6800537109375,1183.3900146484375,1196.77001953125,0,0.0,0.0
2015-01-15 00:00:00-05:00,1199.2099609375,1202.510009765625,1184.02001953125,1184.5999755859375,0,0.0,0.0
2015-01-16 00:00:00-05:00,1184.0400390625,1201.52001953125,1182.489990234375,1200.9300537109375,0,0.0,0.0
2015-01-20 00:00:00-05:00,1203.530029296875,1206.219970703125,1191.3199462890625,1201.780029296875,0,0.0,0.0
2015-01-21 00:00:00-05:00,1199.25,1210.77001953125,1195.72998046875,1206.9100341796875,0,0.0,0.0
2015-01-22 00:00:00-05:00,1210.3399658203125,1226.77001953125,1203.6500244140625,1226.1099853515625,0,0.0,0.0
2015-01-23 00:00:00-05:00,1225.6400146484375,1226.1800537109375,1219.530029296875,1220.2099609375,0,0.0,0.0
2015-01-26 00:00:00-05:00,1220.2099609375,1225.47998046875,1214.300048828125,1225.31005859375,0,0.0,0.0
2015-01-27 00:00:00-05:00,1218.3299560546875,1218.3299560546875,1204.31005859375,1210.5899658203125,0,0.0,0.0
2015-01-28 00:00:00-05:00,1216.489990234375,1217.93994140625,1193.22998046875,1193.9000244140625,0,0.0,0.0
2015-01-29 00:00:00-05:00,1194.0699462890625,1206.81005859375,1186.5699462890625,1205.219970703125,0,0.0,0.0
2015-01-30 00:00:00-05:00,1202.68994140625,1205.239990234375,1188.260009765625,1188.9300537109375,0,0.0,0.0
2015-02-02 00:00:00-05:00,1191.300048828125,1203.5899658203125,1179.8800048828125,1203.31005859375,0,0.0,0.0
2015-02-03 00:00:00-05:00,1205.780029296875,1221.27001953125,1205.780029296875,1221.1800537109375,0,0.0,0.0
2015-02-04 00:00:00-05:00,1217.739990234375,1223.8599853515625,1213.8900146484375,1216.3800048828125,0,0.0,0.0
2015-02-05 00:00:00-05:00,1218.6400146484375,1230.1199951171875,1218.6400146484375,1229.52001953125,0,0.0,0.0
2015-02-06 00:00:00-05:00,1230.4200439453125,1235.1500244140625,1222.1700439453125,1225.43994140625,0,0.0,0.0
2015-02-09 00:00:00-05:00,1222.8499755859375,1225.4599609375,1217.1700439453125,1219.6700439453125,0,0.0,0.0
2015-02-10 00:00:00-05:00,1223.719970703125,1233.3399658203125,1220.06005859375,1232.0,0,0.0,0.0
2015-02-11 00:00:00-05:00,1231.280029296875,1234.8699951171875,1225.800048828125,1231.989990234375,0,0.0,0.0
2015-02-12 00:00:00-05:00,1235.4599609375,1244.22998046875,1235.4599609375,1244.22998046875,0,0.0,0.0
2015-02-13 00:00:00-05:00,1245.010009765625,1249.760009765625,1243.449951171875,1249.760009765625,0,0.0,0.0
2015-02-17 00:00:00-05:00,1248.6700439453125,1252.3800048828125,1245.72998046875,1251.6099853515625,0,0.0,0.0
2015-02-18 00:00:00-05:00,1250.1199951171875,1252.22998046875,1247.2099609375,1252.1800537109375,0,0.0,0.0
2015-02-19 00:00:00-05:00,1250.8199462890625,1253.699951171875,1247.22998046875,1251.06005859375,0,0.0,0.0
2015-02-20 00:00:00-05:00,1250.0799560546875,1258.72998046875,1243.97998046875,1258.6800537109375,0,0.0,0.0
2015-02-23 00:00:00-05:00,1258.030029296875,1258.239990234375,1253.989990234375,1258.239990234375,0,0.0,0.0
2015-02-24 00:00:00-05:00,1257.56005859375,1262.449951171875,1256.0,1261.25,0,0.0,0.0
2015-02-25 00:00:00-05:00,1260.0999755859375,1264.0699462890625,1258.4599609375,1260.8599853515625,0,0.0,0.0
2015-02-26 00:00:00-05:00,1260.3900146484375,1260.8499755859375,1255.1600341796875,1259.260009765625,0,0.0,0.0
2015-02-27 00:00:00-05:00,1258.6700439453125,1260.0799560546875,1254.9599609375,1255.0699462890625,0,0.0,0.0
2015-03-02 00:00:00-05:00,1255.530029296875,1263.0400390625,1255.1300048828125,1263.030029296875,0,0.0,0.0
2015-03-03 00:00:00-05:00,1260.81005859375,1260.81005859375,1252.02001953125,1257.4300537109375,0,0.0,0.0
2015-03-04 00:00:00-05:00,1256.9100341796875,1256.9100341796875,1245.72998046875,1251.9300537109375,0,0.0,0.0
2015-03-05 00:00:00-05:00,1253.3599853515625,1255.6700439453125,1250.2900390625,1253.81005859375,0,0.0,0.0
2015-03-06 00:00:00-05:00,1251.1600341796875,1251.1600341796875,1234.1400146484375,1236.3599853515625,0,0.0,0.0
