Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-27 00:00:00-04:00,21782.91015625,21862.369140625,21753.380859375,21846.7890625,0,0.0,0.0
2015-03-30 00:00:00-04:00,21846.7890625,22138.9296875,21846.7890625,22114.560546875,0,0.0,0.0
2015-03-31 00:00:00-04:00,22114.560546875,22114.560546875,21930.80078125,21947.91015625,0,0.0,0.0
2015-04-01 00:00:00-04:00,21947.91015625,21947.91015625,21749.33984375,21869.060546875,0,0.0,0.0
2015-04-02 00:00:00-04:00,21869.060546875,22001.509765625,21850.419921875,21946.619140625,0,0.0,0.0
2015-04-06 00:00:00-04:00,21946.619140625,22145.060546875,21842.330078125,22083.169921875,0,0.0,0.0
2015-04-07 00:00:00-04:00,22083.16015625,22172.19921875,22024.259765625,22026.5703125,0,0.0,0.0
2015-04-08 00:00:00-04:00,22026.5703125,22139.6796875,22014.330078125,22100.560546875,0,0.0,0.0
2015-04-09 00:00:00-04:00,22100.560546875,22187.30078125,22000.330078125,22171.279296875,0,0.0,0.0
2015-04-10 00:00:00-04:00,22171.279296875,22277.669921875,22171.279296875,22274.80078125,0,0.0,0.0
2015-04-13 00:00:00-04:00,22274.80078125,22332.8203125,22185.419921875,22187.130859375,0,0.0,0.0
2015-04-14 00:00:00-04:00,22187.130859375,22244.890625,22087.16015625,22218.830078125,0,0.0,0.0
2015-04-15 00:00:00-04:00,22218.830078125,22391.880859375,22218.830078125,22339.080078125,0,0.0,0.0
2015-04-16 00:00:00-04:00,22339.080078125,22384.2109375,22268.51953125,22324.91015625,0,0.0,0.0
2015-04-17 00:00:00-04:00,22324.91015625,22324.91015625,21974.900390625,22060.7890625,0,0.0,0.0
2015-04-20 00:00:00-04:00,22060.7890625,22290.9609375,22060.7890625,22255.619140625,0,0.0,0.0
2015-04-21 00:00:00-04:00,22255.619140625,22350.970703125,22203.80078125,22232.140625,0,0.0,0.0
2015-04-22 00:00:00-04:00,22232.140625,22352.640625,22164.41015625,22333.689453125,0,0.0,0.0
2015-04-23 00:00:00-04:00,22333.689453125,22467.140625,22291.91015625,22396.189453125,0,0.0,0.0
2015-04-24 00:00:00-04:00,22396.189453125,22461.759765625,22393.8203125,22431.1796875,0,0.0,0.0
2015-04-27 00:00:00-04:00,22431.1796875,22522.830078125,22297.33984375,22316.0,0,0.0,0.0
2015-04-28 00:00:00-04:00,22316.0,22387.30078125,22164.279296875,22367.189453125,0,0.0,0.0
2015-04-29 00:00:00-04:00,22367.189453125,22367.189453125,22188.189453125,22277.01953125,0,0.0,0.0
2015-04-30 00:00:00-04:00,22277.01953125,22277.01953125,21953.240234375,22034.2890625,0,0.0,0.0
2015-05-01 00:00:00-04:00,22034.2890625,22249.359375,22034.2890625,22247.990234375,0,0.0,0.0
2015-05-04 00:00:00-04:00,22247.990234375,22386.310546875,22247.990234375,22313.900390625,0,0.0,0.0
2015-05-05 00:00:00-04:00,22313.900390625,22325.310546875,22028.75,22045.890625,0,0.0,0.0
2015-05-06 00:00:00-04:00,22045.890625,22142.75,21843.380859375,21967.099609375,0,0.0,0.0
2015-05-07 00:00:00-04:00,21967.099609375,22096.369140625,21907.130859375,22048.109375,0,0.0,0.0
2015-05-08 00:00:00-04:00,22048.109375,22344.51953125,22048.109375,22319.279296875,0,0.0,0.0
2015-05-11 00:00:00-04:00,22319.279296875,22345.5,22215.2109375,22224.810546875,0,0.0,0.0
2015-05-12 00:00:00-04:00,22224.810546875,22226.720703125,22012.7890625,22169.359375,0,0.0,0.0
2015-05-13 00:00:00-04:00,22169.359375,22281.470703125,22137.560546875,22159.939453125,0,0.0,0.0
2015-05-14 00:00:00-04:00,22159.939453125,22390.109375,22159.939453125,22387.05078125,0,0.0,0.0
2015-05-15 00:00:00-04:00,22387.05078125,22413.3203125,22335.970703125,22402.169921875,0,0.0,0.0
2015-05-18 00:00:00-04:00,22402.169921875,22513.279296875,22370.76953125,22492.01953125,0,0.0,0.0
2015-05-19 00:00:00-04:00,22492.01953125,22515.849609375,22433.08984375,22466.9609375,0,0.0,0.0
2015-05-20 00:00:00-04:00,22466.9609375,22536.779296875,22411.0,22451.189453125,0,0.0,0.0
2015-05-21 00:00:00-04:00,22451.189453125,22528.3203125,22424.69921875,22495.55078125,0,0.0,0.0
2015-05-22 00:00:00-04:00,22495.55078125,22502.259765625,22440.080078125,22449.830078125,0,0.0,0.0
2015-05-26 00:00:00-04:00,22449.830078125,22449.830078125,22173.849609375,22224.390625,0,0.0,0.0
2015-05-27 00:00:00-04:00,22224.390625,22447.599609375,22224.390625,22422.939453125,0,0.0,0.0
2015-05-28 00:00:00-04:00,22422.939453125,22422.939453125,22306.7109375,22391.2890625,0,0.0,0.0
2015-05-29 00:00:00-04:00,22391.2890625,22391.2890625,22222.919921875,22259.69921875,0,0.0,0.0
2015-06-01 00:00:00-04:00,22259.69921875,22374.400390625,22195.98046875,22300.33984375,0,0.0,0.0
2015-06-02 00:00:00-04:00,22300.33984375,22374.66015625,22177.919921875,22292.720703125,0,0.0,0.0
2015-06-03 00:00:00-04:00,22292.720703125,22429.25,22292.720703125,22357.419921875,0,0.0,0.0
2015-06-04 00:00:00-04:00,22357.419921875,22357.419921875,22137.380859375,22161.75,0,0.0,0.0
2015-06-05 00:00:00-04:00,22161.75,22217.58984375,22050.51953125,22167.66015625,0,0.0,0.0
2015-06-08 00:00:00-04:00,22166.240234375,22168.0703125,22016.66015625,22018.080078125,0,0.0,0.0
2015-06-09 00:00:00-04:00,22018.080078125,22067.890625,21923.740234375,22014.599609375,0,0.0,0.0
2015-06-10 00:00:00-04:00,22014.599609375,22301.689453125,22014.599609375,22267.240234375,0,0.0,0.0
2015-06-11 00:00:00-04:00,22267.240234375,22363.30078125,22267.240234375,22310.029296875,0,0.0,0.0
2015-06-12 00:00:00-04:00,22310.029296875,22310.029296875,22142.08984375,22173.669921875,0,0.0,0.0
2015-06-15 00:00:00-04:00,22173.669921875,22173.669921875,21941.73046875,22079.349609375,0,0.0,0.0
2015-06-16 00:00:00-04:00,22079.349609375,22212.9609375,22056.640625,22200.1796875,0,0.0,0.0
2015-06-17 00:00:00-04:00,22200.1796875,22300.630859375,22130.9609375,22238.880859375,0,0.0,0.0
2015-06-18 00:00:00-04:00,22238.880859375,22509.55078125,22238.880859375,22453.400390625,0,0.0,0.0
2015-06-19 00:00:00-04:00,22453.400390625,22458.08984375,22342.380859375,22347.650390625,0,0.0,0.0
2015-06-22 00:00:00-04:00,22347.640625,22537.150390625,22347.640625,22473.25,0,0.0,0.0
2015-06-23 00:00:00-04:00,22473.25,22519.0,22443.970703125,22498.580078125,0,0.0,0.0
2015-06-24 00:00:00-04:00,22498.580078125,22498.580078125,22324.810546875,22324.8203125,0,0.0,0.0
2015-06-25 00:00:00-04:00,22324.8203125,22391.5703125,22243.189453125,22258.1796875,0,0.0,0.0
2015-06-26 00:00:00-04:00,22258.1796875,22319.580078125,22175.23046875,22245.419921875,0,0.0,0.0
2015-06-29 00:00:00-04:00,22245.419921875,22245.419921875,21765.08984375,21774.3203125,0,0.0,0.0
2015-06-30 00:00:00-04:00,21774.3203125,21948.7890625,21774.3203125,21841.75,0,0.0,0.0
2015-07-01 00:00:00-04:00,21842.01953125,22034.369140625,21842.01953125,21968.08984375,0,0.0,0.0
2015-07-02 00:00:00-04:00,21968.08984375,22039.119140625,21892.5703125,21950.58984375,0,0.0,0.0
2015-07-06 00:00:00-04:00,21950.58984375,21971.9296875,21752.9609375,21869.98046875,0,0.0,0.0
2015-07-07 00:00:00-04:00,21869.98046875,22015.9609375,21596.76953125,21994.390625,0,0.0,0.0
2015-07-08 00:00:00-04:00,21994.390625,21994.390625,21621.759765625,21628.939453125,0,0.0,0.0
2015-07-09 00:00:00-04:00,21628.939453125,21911.369140625,21628.939453125,21686.66015625,0,0.0,0.0
2015-07-10 00:00:00-04:00,21686.66015625,21993.8203125,21686.66015625,21954.359375,0,0.0,0.0
2015-07-13 00:00:00-04:00,21954.359375,22205.7890625,21954.359375,22194.619140625,0,0.0,0.0
2015-07-14 00:00:00-04:00,22206.509765625,22330.1796875,22181.33984375,22300.630859375,0,0.0,0.0
2015-07-15 00:00:00-04:00,22300.630859375,22340.509765625,22205.66015625,22252.580078125,0,0.0,0.0
2015-07-16 00:00:00-04:00,22252.580078125,22417.130859375,22252.580078125,22416.650390625,0,0.0,0.0
2015-07-17 00:00:00-04:00,22416.650390625,22466.390625,22361.390625,22420.66015625,0,0.0,0.0
2015-07-20 00:00:00-04:00,22420.66015625,22457.009765625,22374.55078125,22413.109375,0,0.0,0.0
2015-07-21 00:00:00-04:00,22413.109375,22423.490234375,22274.33984375,22310.369140625,0,0.0,0.0
2015-07-22 00:00:00-04:00,22310.369140625,22310.369140625,22218.580078125,22265.720703125,0,0.0,0.0
2015-07-23 00:00:00-04:00,22265.720703125,22304.25,22097.55078125,22131.98046875,0,0.0,0.0
2015-07-24 00:00:00-04:00,22131.98046875,22171.890625,21882.810546875,21906.75,0,0.0,0.0
2015-07-27 00:00:00-04:00,21906.75,21906.75,21723.26953125,21761.669921875,0,0.0,0.0
2015-07-28 00:00:00-04:00,21761.669921875,22055.640625,21761.669921875,22027.650390625,0,0.0,0.0
2015-07-29 00:00:00-04:00,22027.650390625,22208.69921875,22025.169921875,22192.390625,0,0.0,0.0
2015-07-30 00:00:00-04:00,22192.390625,22222.869140625,22054.23046875,22205.859375,0,0.0,0.0
2015-07-31 00:00:00-04:00,22205.859375,22288.16015625,22161.369140625,22180.080078125,0,0.0,0.0
2015-08-03 00:00:00-04:00,22180.080078125,22192.240234375,21997.33984375,22106.880859375,0,0.0,0.0
2015-08-04 00:00:00-04:00,22106.880859375,22170.609375,22019.98046875,22066.9296875,0,0.0,0.0
2015-08-05 00:00:00-04:00,22066.9296875,22283.029296875,22066.9296875,22116.8203125,0,0.0,0.0
2015-08-06 00:00:00-04:00,22116.8203125,22137.759765625,21829.9296875,21923.30078125,0,0.0,0.0
2015-08-07 00:00:00-04:00,21923.2890625,21923.2890625,21751.869140625,21852.580078125,0,0.0,0.0
2015-08-10 00:00:00-04:00,21852.580078125,22143.5,21852.580078125,22132.240234375,0,0.0,0.0
2015-08-11 00:00:00-04:00,22132.240234375,22132.240234375,21850.720703125,21928.5,0,0.0,0.0
2015-08-12 00:00:00-04:00,21928.5,21977.099609375,21589.91015625,21946.150390625,0,0.0,0.0
2015-08-13 00:00:00-04:00,21946.150390625,22012.650390625,21866.169921875,21914.0703125,0,0.0,0.0
2015-08-14 00:00:00-04:00,21914.060546875,22017.349609375,21882.4609375,22009.759765625,0,0.0,0.0
2015-08-17 00:00:00-04:00,22009.759765625,22143.5390625,21889.01953125,22141.650390625,0,0.0,0.0
2015-08-18 00:00:00-04:00,22141.650390625,22141.650390625,22038.029296875,22063.7109375,0,0.0,0.0
2015-08-19 00:00:00-04:00,22063.7109375,22063.7109375,21774.9609375,21874.91015625,0,0.0,0.0
2015-08-20 00:00:00-04:00,21874.91015625,21874.91015625,21395.240234375,21395.240234375,0,0.0,0.0
2015-08-21 00:00:00-04:00,21395.240234375,21395.240234375,20770.279296875,20770.279296875,0,0.0,0.0
2015-08-24 00:00:00-04:00,20770.279296875,20770.279296875,19729.23046875,19956.48046875,0,0.0,0.0
2015-08-25 00:00:00-04:00,19956.48046875,20500.400390625,19716.91015625,19722.009765625,0,0.0,0.0
2015-08-26 00:00:00-04:00,19722.009765625,20451.490234375,19722.009765625,20427.869140625,0,0.0,0.0
2015-08-27 00:00:00-04:00,20427.869140625,20952.130859375,20427.869140625,20921.5,0,0.0,0.0
2015-08-28 00:00:00-04:00,20921.5,21012.869140625,20831.349609375,20968.310546875,0,0.0,0.0
2015-08-31 00:00:00-04:00,20968.310546875,20968.310546875,20741.599609375,20802.9609375,0,0.0,0.0
2015-09-01 00:00:00-04:00,20802.9609375,20802.9609375,20101.640625,20206.060546875,0,0.0,0.0
2015-09-02 00:00:00-04:00,20206.060546875,20558.619140625,20206.060546875,20558.41015625,0,0.0,0.0
2015-09-03 00:00:00-04:00,20558.41015625,20830.240234375,20527.369140625,20590.630859375,0,0.0,0.0
2015-09-04 00:00:00-04:00,20590.630859375,20590.630859375,20202.330078125,20304.16015625,0,0.0,0.0
2015-09-08 00:00:00-04:00,20304.16015625,20806.029296875,20304.16015625,20795.279296875,0,0.0,0.0
2015-09-09 00:00:00-04:00,20795.279296875,20989.830078125,20478.25,20516.7890625,0,0.0,0.0
2015-09-10 00:00:00-04:00,20516.7890625,20740.640625,20467.5,20610.16015625,0,0.0,0.0
2015-09-11 00:00:00-04:00,20610.16015625,20691.66015625,20466.80078125,20691.66015625,0,0.0,0.0
2015-09-14 00:00:00-04:00,20691.66015625,20707.7890625,20563.970703125,20606.19921875,0,0.0,0.0
2015-09-15 00:00:00-04:00,20606.19921875,20899.08984375,20606.19921875,20851.740234375,0,0.0,0.0
2015-09-16 00:00:00-04:00,20851.73046875,21051.9609375,20850.689453125,21033.25,0,0.0,0.0
2015-09-17 00:00:00-04:00,21033.25,21312.560546875,20969.26953125,21007.720703125,0,0.0,0.0
2015-09-18 00:00:00-04:00,21007.720703125,21007.720703125,20633.470703125,20678.740234375,0,0.0,0.0
2015-09-21 00:00:00-04:00,20678.76953125,20913.48046875,20655.26953125,20757.98046875,0,0.0,0.0
2015-09-22 00:00:00-04:00,20757.98046875,20757.98046875,20353.2890625,20487.30078125,0,0.0,0.0
2015-09-23 00:00:00-04:00,20487.30078125,20558.560546875,20377.130859375,20430.390625,0,0.0,0.0
2015-09-24 00:00:00-04:00,20430.380859375,20430.380859375,20116.390625,20355.109375,0,0.0,0.0
2015-09-25 00:00:00-04:00,20355.109375,20536.130859375,20213.849609375,20313.51953125,0,0.0,0.0
2015-09-28 00:00:00-04:00,20313.51953125,20313.51953125,19735.099609375,19760.1796875,0,0.0,0.0
2015-09-29 00:00:00-04:00,19760.1796875,19931.009765625,19619.259765625,19737.25,0,0.0,0.0
2015-09-30 00:00:00-04:00,19737.25,20125.470703125,19737.25,20119.279296875,0,0.0,0.0
2015-10-01 00:00:00-04:00,20109.4296875,20189.41015625,19918.580078125,20157.359375,0,0.0,0.0
2015-10-02 00:00:00-04:00,20157.359375,20453.859375,19853.009765625,20453.859375,0,0.0,0.0
2015-10-05 00:00:00-04:00,20453.859375,20864.25,20453.859375,20847.2109375,0,0.0,0.0
2015-10-06 00:00:00-04:00,20847.2109375,20889.830078125,20681.01953125,20763.140625,0,0.0,0.0
2015-10-07 00:00:00-04:00,20763.140625,20972.140625,20735.990234375,20954.7109375,0,0.0,0.0
2015-10-08 00:00:00-04:00,20954.7109375,21168.310546875,20869.900390625,21133.33984375,0,0.0,0.0
2015-10-09 00:00:00-04:00,21133.33984375,21205.740234375,21088.119140625,21157.55078125,0,0.0,0.0
2015-10-12 00:00:00-04:00,21157.55078125,21179.640625,21092.970703125,21165.169921875,0,0.0,0.0
2015-10-13 00:00:00-04:00,21165.169921875,21222.880859375,20987.330078125,21001.5703125,0,0.0,0.0
2015-10-14 00:00:00-04:00,21001.5703125,21067.0390625,20847.810546875,20880.099609375,0,0.0,0.0
2015-10-15 00:00:00-04:00,20880.099609375,21201.650390625,20880.099609375,21201.419921875,0,0.0,0.0
2015-10-16 00:00:00-04:00,21201.41015625,21285.240234375,21149.0390625,21280.380859375,0,0.0,0.0
2015-10-19 00:00:00-04:00,21280.380859375,21306.189453125,21164.9609375,21285.830078125,0,0.0,0.0
2015-10-20 00:00:00-04:00,21285.830078125,21350.099609375,21208.400390625,21256.2109375,0,0.0,0.0
2015-10-21 00:00:00-04:00,21256.2109375,21322.830078125,21077.44921875,21093.240234375,0,0.0,0.0
2015-10-22 00:00:00-04:00,21093.240234375,21434.05078125,21093.240234375,21394.529296875,0,0.0,0.0
2015-10-23 00:00:00-04:00,21394.529296875,21650.779296875,21394.529296875,21614.060546875,0,0.0,0.0
2015-10-26 00:00:00-04:00,21613.890625,21613.890625,21521.560546875,21566.9609375,0,0.0,0.0
2015-10-27 00:00:00-04:00,21566.9609375,21566.9609375,21395.830078125,21475.369140625,0,0.0,0.0
2015-10-28 00:00:00-04:00,21475.369140625,21771.970703125,21475.369140625,21771.94921875,0,0.0,0.0
2015-10-29 00:00:00-04:00,21771.94921875,21771.94921875,21681.970703125,21735.259765625,0,0.0,0.0
2015-10-30 00:00:00-04:00,21735.259765625,21792.0,21647.80078125,21648.509765625,0,0.0,0.0
2015-11-02 00:00:00-05:00,21648.509765625,21919.390625,21648.509765625,21897.7890625,0,0.0,0.0
2015-11-03 00:00:00-05:00,21901.3203125,22032.69921875,21901.16015625,21961.259765625,0,0.0,0.0
2015-11-04 00:00:00-05:00,21961.259765625,22016.759765625,21821.73046875,21885.9609375,0,0.0,0.0
2015-11-05 00:00:00-05:00,21885.9609375,21950.240234375,21753.439453125,21866.4609375,0,0.0,0.0
2015-11-06 00:00:00-05:00,21866.4609375,21879.650390625,21694.26953125,21865.240234375,0,0.0,0.0
2015-11-09 00:00:00-05:00,21865.240234375,21865.240234375,21534.0,21645.0390625,0,0.0,0.0
2015-11-10 00:00:00-05:00,21645.0390625,21692.3203125,21549.08984375,21678.630859375,0,0.0,0.0
2015-11-11 00:00:00-05:00,21678.630859375,21722.69921875,21585.689453125,21586.6796875,0,0.0,0.0
2015-11-12 00:00:00-05:00,21586.6796875,21586.6796875,21265.73046875,21268.380859375,0,0.0,0.0
2015-11-13 00:00:00-05:00,21268.380859375,21268.380859375,21036.779296875,21043.66015625,0,0.0,0.0
2015-11-16 00:00:00-05:00,21043.66015625,21335.140625,21000.73046875,21334.83984375,0,0.0,0.0
2015-11-17 00:00:00-05:00,21334.83984375,21476.75,21257.669921875,21300.740234375,0,0.0,0.0
2015-11-18 00:00:00-05:00,21300.740234375,21653.349609375,21300.740234375,21638.0,0,0.0,0.0
2015-11-19 00:00:00-05:00,21638.0,21669.0,21579.029296875,21606.419921875,0,0.0,0.0
2015-11-20 00:00:00-05:00,21606.419921875,21763.859375,21606.419921875,21681.310546875,0,0.0,0.0
2015-11-23 00:00:00-05:00,21681.310546875,21760.619140625,21620.650390625,21673.94921875,0,0.0,0.0
2015-11-24 00:00:00-05:00,21673.94921875,21764.80078125,21511.6796875,21719.7109375,0,0.0,0.0
2015-11-25 00:00:00-05:00,21719.7109375,21778.58984375,21693.33984375,21741.869140625,0,0.0,0.0
2015-11-27 00:00:00-05:00,21741.869140625,21788.98046875,21689.580078125,21761.33984375,0,0.0,0.0
2015-11-30 00:00:00-05:00,21761.33984375,21800.130859375,21658.439453125,21658.55078125,0,0.0,0.0
2015-12-01 00:00:00-05:00,21658.51953125,21873.3203125,21658.51953125,21866.66015625,0,0.0,0.0
2015-12-02 00:00:00-05:00,21866.66015625,21873.4296875,21602.6796875,21627.380859375,0,0.0,0.0
2015-12-03 00:00:00-05:00,21627.380859375,21682.919921875,21223.830078125,21298.130859375,0,0.0,0.0
2015-12-04 00:00:00-05:00,21298.130859375,21699.9296875,21298.130859375,21678.169921875,0,0.0,0.0
2015-12-07 00:00:00-05:00,21678.169921875,21678.169921875,21396.939453125,21489.19921875,0,0.0,0.0
2015-12-08 00:00:00-05:00,21489.19921875,21489.19921875,21240.619140625,21365.01953125,0,0.0,0.0
2015-12-09 00:00:00-05:00,21365.01953125,21545.060546875,21105.400390625,21208.779296875,0,0.0,0.0
2015-12-10 00:00:00-05:00,21208.779296875,21402.970703125,21190.2890625,21254.919921875,0,0.0,0.0
2015-12-11 00:00:00-05:00,21254.919921875,21254.919921875,20784.439453125,20823.359375,0,0.0,0.0
2015-12-14 00:00:00-05:00,20823.359375,20897.7890625,20603.4296875,20871.029296875,0,0.0,0.0
2015-12-15 00:00:00-05:00,20871.029296875,21195.619140625,20871.029296875,21099.580078125,0,0.0,0.0
2015-12-16 00:00:00-05:00,21099.580078125,21446.9609375,21099.580078125,21412.890625,0,0.0,0.0
2015-12-17 00:00:00-05:00,21412.890625,21447.599609375,21099.560546875,21100.33984375,0,0.0,0.0
2015-12-18 00:00:00-05:00,21100.33984375,21100.33984375,20751.98046875,20754.91015625,0,0.0,0.0
2015-12-21 00:00:00-05:00,20754.91015625,20923.58984375,20754.91015625,20911.75,0,0.0,0.0
2015-12-22 00:00:00-05:00,20911.75,21138.7109375,20905.69921875,21100.220703125,0,0.0,0.0
2015-12-23 00:00:00-05:00,21100.220703125,21382.08984375,21100.220703125,21379.390625,0,0.0,0.0
2015-12-24 00:00:00-05:00,21379.390625,21420.509765625,21327.439453125,21354.560546875,0,0.0,0.0
2015-12-28 00:00:00-05:00,21354.560546875,21354.560546875,21165.080078125,21296.1796875,0,0.0,0.0
2015-12-29 00:00:00-05:00,21296.1796875,21533.26953125,21296.1796875,21509.859375,0,0.0,0.0
2015-12-30 00:00:00-05:00,21509.859375,21509.859375,21340.19921875,21350.220703125,0,0.0,0.0
2015-12-31 00:00:00-05:00,21350.220703125,21352.05078125,21165.150390625,21167.859375,0,0.0,0.0
2016-01-04 00:00:00-05:00,21167.859375,21167.859375,20609.5,20841.359375,0,0.0,0.0
2016-01-05 00:00:00-05:00,20841.359375,20927.650390625,20755.130859375,20879.9296875,0,0.0,0.0
2016-01-06 00:00:00-05:00,20879.9296875,20879.9296875,20479.259765625,20593.400390625,0,0.0,0.0
2016-01-07 00:00:00-05:00,20593.400390625,20593.400390625,20050.689453125,20089.529296875,0,0.0,0.0
